invoice_id,order_id,customer_id,invoice_number,invoice_date,due_date,paid_date,amount_due,tax_amount,discount_amount,late_fee_charged,amount_paid,payment_status,payment_method,credit_terms,billing_currency,fiscal_year,fiscal_period,internal_gl_code,billing_address_id,is_disputed
INV-0996086-61E2,ORD-0996086-306D,CUST-247077-2443,INV-2026-996086,2026-06-25 17:17:00,2026-07-25 17:17:00,,1374.06,109.92,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,06,GL-REV-996086,ADDR-996086,FALSE
INV-0996087-EE9B,ORD-0996087-4183,CUST-163964-C435,INV-2026-996087,2025-02-22 15:53:14,2025-03-24 15:53:14,2025-03-04 15:53:14,742.12,59.37,0.00,0.00,801.49,Paid,ACH,Net 30,USD,2025,02,GL-REV-996087,ADDR-996087,FALSE
INV-0996088-0716,ORD-0996088-EF5F,CUST-303011-0E7B,INV-2026-996088,2024-08-03 18:11:22,2024-09-02 18:11:22,2024-08-13 18:11:22,674.58,53.97,0.00,0.00,728.55,Paid,ACH,Net 30,USD,2024,08,GL-REV-996088,ADDR-996088,FALSE
INV-0996089-B32D,ORD-0996089-3E39,CUST-487511-819B,INV-2026-996089,2025-03-22 08:26:45,2025-04-21 08:26:45,2025-04-01 08:26:45,789.88,63.19,0.00,0.00,853.07,Paid,ACH,Net 30,USD,2025,03,GL-REV-996089,ADDR-996089,FALSE
INV-0996090-74B4,ORD-0996090-5984,CUST-133218-7EBE,INV-2026-996090,2024-07-26 08:05:11,2024-08-25 08:05:11,,928.41,74.27,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,07,GL-REV-996090,ADDR-996090,FALSE
INV-0996091-30C6,ORD-0996091-1E39,CUST-171932-1B92,INV-2026-996091,2025-05-13 22:15:18,2025-06-12 22:15:18,2025-05-23 22:15:18,1162.61,93.01,0.00,0.00,1255.62,Paid,ACH,Net 30,USD,2025,05,GL-REV-996091,ADDR-996091,FALSE
INV-0996092-6338,ORD-0996092-3CC1,CUST-187640-3E4F,INV-2026-996092,2026-02-07 18:01:29,2026-03-09 18:01:29,,1208.09,96.65,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,02,GL-REV-996092,ADDR-996092,FALSE
INV-0996093-1296,ORD-0996093-32A9,CUST-462155-A2F8,INV-2026-996093,2024-09-27 09:34:04,2024-10-27 09:34:04,,1413.3,113.06,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,09,GL-REV-996093,ADDR-996093,FALSE
INV-0996094-3AE3,ORD-0996094-9D42,CUST-177475-916C,INV-2026-996094,2026-02-08 07:11:35,2026-03-10 07:11:35,,166.47,13.32,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,02,GL-REV-996094,ADDR-996094,FALSE
INV-0996095-EC5E,ORD-0996095-EB3A,CUST-303817-158A,INV-2026-996095,2024-08-30 01:49:50,2024-09-29 01:49:50,2024-09-09 01:49:50,1069.69,85.58,0.00,0.00,1155.27,Paid,ACH,Net 30,USD,2024,08,GL-REV-996095,ADDR-996095,FALSE
INV-0996096-F1C3,ORD-0996096-D003,CUST-128319-1C79,INV-2026-996096,2025-02-08 00:48:46,2025-03-10 00:48:46,2025-02-18 00:48:46,501.78,40.14,0.00,0.00,541.92,Paid,ACH,Net 30,USD,2025,02,GL-REV-996096,ADDR-996096,FALSE
INV-0996097-80CD,ORD-0996097-743B,CUST-373961-F8B7,INV-2026-996097,2025-09-26 03:16:21,2025-10-26 03:16:21,,318.06,25.44,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,09,GL-REV-996097,ADDR-996097,FALSE
INV-0996098-1C6C,ORD-0996098-E5D4,CUST-347605-25FE,INV-2026-996098,2025-07-03 20:54:16,2025-08-02 20:54:16,2025-07-13 20:54:16,1383.87,110.71,0.00,0.00,1494.58,Paid,ACH,Net 30,USD,2025,07,GL-REV-996098,ADDR-996098,FALSE
INV-0996099-26DD,ORD-0996099-99AB,CUST-019997-4372,INV-2026-996099,2026-01-22 04:45:17,2026-02-21 04:45:17,2026-02-01 04:45:17,587.68,47.01,0.00,0.00,634.69,Paid,ACH,Net 30,USD,2026,01,GL-REV-996099,ADDR-996099,FALSE
INV-0996100-F069,ORD-0996100-0A43,CUST-055316-C381,INV-2026-996100,2026-01-20 21:34:58,2026-02-19 21:34:58,2026-01-30 21:34:58,640.58,51.25,0.00,0.00,691.83,Paid,ACH,Net 30,USD,2026,01,GL-REV-996100,ADDR-996100,FALSE
INV-0996101-A33A,ORD-0996101-6D30,CUST-396940-07B4,INV-2026-996101,2025-03-15 15:44:55,2025-04-14 15:44:55,,410.39,32.83,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,03,GL-REV-996101,ADDR-996101,FALSE
INV-0996102-0EEB,ORD-0996102-3F67,CUST-140058-FA54,INV-2026-996102,2026-05-13 19:06:11,2026-06-12 19:06:11,2026-05-23 19:06:11,894.02,71.52,0.00,0.00,965.54,Paid,ACH,Net 30,USD,2026,05,GL-REV-996102,ADDR-996102,FALSE
INV-0996103-4FC5,ORD-0996103-2CA2,CUST-424390-ACFB,INV-2026-996103,2025-08-03 13:07:18,2025-09-02 13:07:18,,230.12,18.41,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,08,GL-REV-996103,ADDR-996103,FALSE
INV-0996104-4E7E,ORD-0996104-845A,CUST-060297-8FAF,INV-2026-996104,2026-01-15 09:10:21,2026-02-14 09:10:21,2026-01-25 09:10:21,1223.28,97.86,0.00,0.00,1321.14,Paid,ACH,Net 30,USD,2026,01,GL-REV-996104,ADDR-996104,FALSE
INV-0996105-CFCF,ORD-0996105-90FD,CUST-068346-1CFF,INV-2026-996105,2025-08-25 03:19:55,2025-09-24 03:19:55,2025-09-04 03:19:55,1479.49,118.36,0.00,0.00,1597.85,Paid,ACH,Net 30,USD,2025,08,GL-REV-996105,ADDR-996105,FALSE
INV-0996106-7C28,ORD-0996106-E9A6,CUST-384409-6F0C,INV-2026-996106,2025-06-22 02:35:01,2025-07-22 02:35:01,,730.78,58.46,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,06,GL-REV-996106,ADDR-996106,FALSE
INV-0996107-3D89,ORD-0996107-930E,CUST-477799-26D4,INV-2026-996107,2025-10-11 00:53:44,2025-11-10 00:53:44,,1103.68,88.29,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,10,GL-REV-996107,ADDR-996107,FALSE
INV-0996108-FC3C,ORD-0996108-5C8F,CUST-317829-C11B,INV-2026-996108,2025-01-12 17:09:37,2025-02-11 17:09:37,2025-01-22 17:09:37,1278.77,102.3,0.00,0.00,1381.07,Paid,ACH,Net 30,USD,2025,01,GL-REV-996108,ADDR-996108,FALSE
INV-0996109-A6F0,ORD-0996109-0765,CUST-122274-FDCD,INV-2026-996109,2026-03-04 05:17:08,2026-04-03 05:17:08,,1255.94,100.48,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,03,GL-REV-996109,ADDR-996109,FALSE
INV-0996110-A062,ORD-0996110-09D6,CUST-286845-D357,INV-2026-996110,2024-11-29 13:02:23,2024-12-29 13:02:23,2024-12-09 13:02:23,1444.61,115.57,0.00,0.00,1560.18,Paid,ACH,Net 30,USD,2024,11,GL-REV-996110,ADDR-996110,FALSE
INV-0996111-6B77,ORD-0996111-79F2,CUST-083920-15BA,INV-2026-996111,2025-07-29 10:26:30,2025-08-28 10:26:30,,468.38,37.47,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,07,GL-REV-996111,ADDR-996111,FALSE
INV-0996112-D343,ORD-0996112-2D01,CUST-382635-25C1,INV-2026-996112,2026-01-10 03:25:49,2026-02-09 03:25:49,2026-01-20 03:25:49,117.56,9.4,0.00,0.00,126.96,Paid,ACH,Net 30,USD,2026,01,GL-REV-996112,ADDR-996112,FALSE
INV-0996113-F51A,ORD-0996113-6D33,CUST-371429-0BC5,INV-2026-996113,2024-10-09 18:15:07,2024-11-08 18:15:07,,584.4,46.75,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,10,GL-REV-996113,ADDR-996113,FALSE
INV-0996114-99B0,ORD-0996114-A732,CUST-397570-F6C0,INV-2026-996114,2025-04-07 06:21:50,2025-05-07 06:21:50,2025-04-17 06:21:50,506.03,40.48,0.00,0.00,546.51,Paid,ACH,Net 30,USD,2025,04,GL-REV-996114,ADDR-996114,FALSE
INV-0996115-51AD,ORD-0996115-CBDD,CUST-216601-AB43,INV-2026-996115,2024-08-10 08:21:33,2024-09-09 08:21:33,,65.2,5.22,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,08,GL-REV-996115,ADDR-996115,FALSE
INV-0996116-59F3,ORD-0996116-E034,CUST-301707-953A,INV-2026-996116,2026-02-13 07:10:48,2026-03-15 07:10:48,2026-02-23 07:10:48,97.54,7.8,0.00,0.00,105.34,Paid,ACH,Net 30,USD,2026,02,GL-REV-996116,ADDR-996116,FALSE
INV-0996117-2D65,ORD-0996117-D3D4,CUST-125592-A312,INV-2026-996117,2026-01-26 00:21:15,2026-02-25 00:21:15,,1041.95,83.36,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,01,GL-REV-996117,ADDR-996117,FALSE
INV-0996118-2686,ORD-0996118-E7FB,CUST-116969-A00A,INV-2026-996118,2024-08-23 18:14:27,2024-09-22 18:14:27,2024-09-02 18:14:27,285.01,22.8,0.00,0.00,307.81,Paid,ACH,Net 30,USD,2024,08,GL-REV-996118,ADDR-996118,FALSE
INV-0996119-6E02,ORD-0996119-5B60,CUST-335280-31AD,INV-2026-996119,2025-09-28 15:16:21,2025-10-28 15:16:21,,1185.26,94.82,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,09,GL-REV-996119,ADDR-996119,FALSE
INV-0996120-174C,ORD-0996120-F4EC,CUST-322996-8EB6,INV-2026-996120,2026-04-05 22:16:13,2026-05-05 22:16:13,2026-04-15 22:16:13,1308.26,104.66,0.00,0.00,1412.92,Paid,ACH,Net 30,USD,2026,04,GL-REV-996120,ADDR-996120,FALSE
INV-0996121-EE69,ORD-0996121-F2A4,CUST-229602-6AF5,INV-2026-996121,2025-06-17 03:03:42,2025-07-17 03:03:42,,234.67,18.77,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,06,GL-REV-996121,ADDR-996121,FALSE
INV-0996122-CCA6,ORD-0996122-BA03,CUST-313086-C9C0,INV-2026-996122,2024-09-28 06:40:36,2024-10-28 06:40:36,,1059.31,84.74,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,09,GL-REV-996122,ADDR-996122,FALSE
INV-0996123-275B,ORD-0996123-5C84,CUST-231091-1EB1,INV-2026-996123,2025-11-07 18:14:12,2025-12-07 18:14:12,2025-11-17 18:14:12,62.39,4.99,0.00,0.00,67.38,Paid,ACH,Net 30,USD,2025,11,GL-REV-996123,ADDR-996123,FALSE
INV-0996124-1869,ORD-0996124-4F51,CUST-212402-5364,INV-2026-996124,2026-02-06 07:36:33,2026-03-08 07:36:33,2026-02-16 07:36:33,147.08,11.77,0.00,0.00,158.85,Paid,ACH,Net 30,USD,2026,02,GL-REV-996124,ADDR-996124,FALSE
INV-0996125-7E46,ORD-0996125-FB64,CUST-115609-8FB8,INV-2026-996125,2025-12-08 19:57:12,2026-01-07 19:57:12,2025-12-18 19:57:12,675.09,54.01,0.00,0.00,729.1,Paid,ACH,Net 30,USD,2025,12,GL-REV-996125,ADDR-996125,FALSE
INV-0996126-1D83,ORD-0996126-32F8,CUST-467987-661F,INV-2026-996126,2024-09-02 00:24:26,2024-10-02 00:24:26,,200.9,16.07,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,09,GL-REV-996126,ADDR-996126,FALSE
INV-0996127-CA8E,ORD-0996127-E29A,CUST-347878-2C8F,INV-2026-996127,2025-03-02 11:56:17,2025-04-01 11:56:17,2025-03-12 11:56:17,1414.01,113.12,0.00,0.00,1527.13,Paid,ACH,Net 30,USD,2025,03,GL-REV-996127,ADDR-996127,FALSE
INV-0996128-5889,ORD-0996128-080E,CUST-141643-E190,INV-2026-996128,2025-09-27 10:33:14,2025-10-27 10:33:14,,168.06,13.44,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,09,GL-REV-996128,ADDR-996128,FALSE
INV-0996129-3529,ORD-0996129-C18D,CUST-130286-74F1,INV-2026-996129,2025-02-12 21:30:50,2025-03-14 21:30:50,,1079.8,86.38,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,02,GL-REV-996129,ADDR-996129,FALSE
INV-0996130-C3B5,ORD-0996130-93F1,CUST-183042-B471,INV-2026-996130,2025-08-23 15:57:33,2025-09-22 15:57:33,,1033.45,82.68,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,08,GL-REV-996130,ADDR-996130,FALSE
INV-0996131-3574,ORD-0996131-4E0B,CUST-021400-E9C0,INV-2026-996131,2024-10-14 19:16:18,2024-11-13 19:16:18,2024-10-24 19:16:18,1246.18,99.69,0.00,0.00,1345.87,Paid,ACH,Net 30,USD,2024,10,GL-REV-996131,ADDR-996131,FALSE
INV-0996132-ECFE,ORD-0996132-B658,CUST-160295-42C2,INV-2026-996132,2025-05-06 11:04:38,2025-06-05 11:04:38,,550.86,44.07,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,05,GL-REV-996132,ADDR-996132,FALSE
INV-0996133-5CA1,ORD-0996133-9989,CUST-217440-6C46,INV-2026-996133,2025-01-26 19:10:45,2025-02-25 19:10:45,,988.66,79.09,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,01,GL-REV-996133,ADDR-996133,FALSE
INV-0996134-C43D,ORD-0996134-794A,CUST-202663-87E5,INV-2026-996134,2026-03-09 03:49:49,2026-04-08 03:49:49,2026-03-19 03:49:49,1140.02,91.2,0.00,0.00,1231.22,Paid,ACH,Net 30,USD,2026,03,GL-REV-996134,ADDR-996134,FALSE
INV-0996135-2BE1,ORD-0996135-4101,CUST-213250-0D0C,INV-2026-996135,2026-06-15 09:54:31,2026-07-15 09:54:31,,410.99,32.88,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,06,GL-REV-996135,ADDR-996135,FALSE
INV-0996136-C755,ORD-0996136-604A,CUST-416821-D376,INV-2026-996136,2026-05-07 00:42:51,2026-06-06 00:42:51,,371.96,29.76,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,05,GL-REV-996136,ADDR-996136,FALSE
INV-0996137-34A0,ORD-0996137-A47E,CUST-127735-787F,INV-2026-996137,2025-04-29 04:46:34,2025-05-29 04:46:34,,1246.32,99.71,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,04,GL-REV-996137,ADDR-996137,FALSE
INV-0996138-75FE,ORD-0996138-2455,CUST-172538-830C,INV-2026-996138,2026-05-27 13:59:50,2026-06-26 13:59:50,,75.35,6.03,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,05,GL-REV-996138,ADDR-996138,FALSE
INV-0996139-1EA2,ORD-0996139-41A7,CUST-263232-6E1E,INV-2026-996139,2025-03-23 04:34:44,2025-04-22 04:34:44,2025-04-02 04:34:44,1041.36,83.31,0.00,0.00,1124.67,Paid,ACH,Net 30,USD,2025,03,GL-REV-996139,ADDR-996139,FALSE
INV-0996140-15C8,ORD-0996140-1980,CUST-367614-11F8,INV-2026-996140,2024-11-28 10:24:29,2024-12-28 10:24:29,,587.94,47.04,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,11,GL-REV-996140,ADDR-996140,FALSE
INV-0996141-74C3,ORD-0996141-F8B8,CUST-189563-7218,INV-2026-996141,2024-09-29 02:49:21,2024-10-29 02:49:21,2024-10-09 02:49:21,1334.3,106.74,0.00,0.00,1441.04,Paid,ACH,Net 30,USD,2024,09,GL-REV-996141,ADDR-996141,FALSE
INV-0996142-936C,ORD-0996142-7089,CUST-007025-CF0D,INV-2026-996142,2024-10-17 09:36:39,2024-11-16 09:36:39,2024-10-27 09:36:39,192.48,15.4,0.00,0.00,207.88,Paid,ACH,Net 30,USD,2024,10,GL-REV-996142,ADDR-996142,FALSE
INV-0996143-1233,ORD-0996143-0300,CUST-401530-EC7B,INV-2026-996143,2025-07-01 12:56:03,2025-07-31 12:56:03,2025-07-11 12:56:03,760.12,60.81,0.00,0.00,820.93,Paid,ACH,Net 30,USD,2025,07,GL-REV-996143,ADDR-996143,FALSE
INV-0996144-879A,ORD-0996144-3D24,CUST-349866-5D13,INV-2026-996144,2025-04-03 11:17:55,2025-05-03 11:17:55,2025-04-13 11:17:55,1318.37,105.47,0.00,0.00,1423.84,Paid,ACH,Net 30,USD,2025,04,GL-REV-996144,ADDR-996144,FALSE
INV-0996145-781B,ORD-0996145-378C,CUST-183315-EC0F,INV-2026-996145,2025-09-09 16:09:44,2025-10-09 16:09:44,,1336.28,106.9,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,09,GL-REV-996145,ADDR-996145,FALSE
INV-0996146-267A,ORD-0996146-9A0B,CUST-484499-E837,INV-2026-996146,2025-08-16 03:50:20,2025-09-15 03:50:20,2025-08-26 03:50:20,980.24,78.42,0.00,0.00,1058.66,Paid,ACH,Net 30,USD,2025,08,GL-REV-996146,ADDR-996146,FALSE
INV-0996147-CBDA,ORD-0996147-82A0,CUST-069707-2198,INV-2026-996147,2025-02-28 20:32:57,2025-03-30 20:32:57,2025-03-10 20:32:57,563.96,45.12,0.00,0.00,609.08,Paid,ACH,Net 30,USD,2025,02,GL-REV-996147,ADDR-996147,FALSE
INV-0996148-6A14,ORD-0996148-E49D,CUST-059973-0C62,INV-2026-996148,2025-09-24 00:23:16,2025-10-24 00:23:16,,678.59,54.29,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,09,GL-REV-996148,ADDR-996148,FALSE
INV-0996149-1D8C,ORD-0996149-47FA,CUST-143101-04AC,INV-2026-996149,2024-10-06 21:27:41,2024-11-05 21:27:41,,726.17,58.09,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,10,GL-REV-996149,ADDR-996149,FALSE
INV-0996150-436C,ORD-0996150-3D93,CUST-347224-DC1B,INV-2026-996150,2026-02-15 21:43:07,2026-03-17 21:43:07,2026-02-25 21:43:07,321.92,25.75,0.00,0.00,347.67,Paid,ACH,Net 30,USD,2026,02,GL-REV-996150,ADDR-996150,FALSE
INV-0996151-746A,ORD-0996151-2752,CUST-259888-2433,INV-2026-996151,2025-04-13 07:11:50,2025-05-13 07:11:50,2025-04-23 07:11:50,565.69,45.26,0.00,0.00,610.95,Paid,ACH,Net 30,USD,2025,04,GL-REV-996151,ADDR-996151,FALSE
INV-0996152-C670,ORD-0996152-A4A6,CUST-375044-B3C8,INV-2026-996152,2024-07-02 18:42:29,2024-08-01 18:42:29,2024-07-12 18:42:29,807.53,64.6,0.00,0.00,872.13,Paid,ACH,Net 30,USD,2024,07,GL-REV-996152,ADDR-996152,FALSE
INV-0996153-B919,ORD-0996153-5833,CUST-039966-F339,INV-2026-996153,2025-01-26 08:51:47,2025-02-25 08:51:47,2025-02-05 08:51:47,1285.19,102.82,0.00,0.00,1388.01,Paid,ACH,Net 30,USD,2025,01,GL-REV-996153,ADDR-996153,FALSE
INV-0996154-4B35,ORD-0996154-81FB,CUST-044509-2A88,INV-2026-996154,2024-11-19 21:59:59,2024-12-19 21:59:59,,412.61,33.01,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,11,GL-REV-996154,ADDR-996154,FALSE
INV-0996155-D352,ORD-0996155-F066,CUST-283292-DF49,INV-2026-996155,2025-10-16 07:36:25,2025-11-15 07:36:25,,1356.4,108.51,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,10,GL-REV-996155,ADDR-996155,FALSE
INV-0996156-1A6D,ORD-0996156-90CD,CUST-355703-5177,INV-2026-996156,2025-12-31 18:50:58,2026-01-30 18:50:58,,70.04,5.6,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,12,GL-REV-996156,ADDR-996156,FALSE
INV-0996157-7B8D,ORD-0996157-8F40,CUST-442680-47F6,INV-2026-996157,2025-03-21 13:06:28,2025-04-20 13:06:28,,1148.78,91.9,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,03,GL-REV-996157,ADDR-996157,FALSE
INV-0996158-F5CB,ORD-0996158-4E5A,CUST-400766-22E8,INV-2026-996158,2026-04-07 11:51:15,2026-05-07 11:51:15,2026-04-17 11:51:15,685.12,54.81,0.00,0.00,739.93,Paid,ACH,Net 30,USD,2026,04,GL-REV-996158,ADDR-996158,FALSE
INV-0996159-61E0,ORD-0996159-2CFD,CUST-311811-02C0,INV-2026-996159,2024-08-30 08:06:45,2024-09-29 08:06:45,,1100.09,88.01,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,08,GL-REV-996159,ADDR-996159,FALSE
INV-0996160-3184,ORD-0996160-64C7,CUST-401816-3FD4,INV-2026-996160,2025-10-07 19:00:41,2025-11-06 19:00:41,,74.99,6.0,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,10,GL-REV-996160,ADDR-996160,FALSE
INV-0996161-F0E5,ORD-0996161-79A4,CUST-443812-C882,INV-2026-996161,2024-07-08 13:02:58,2024-08-07 13:02:58,,1203.58,96.29,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,07,GL-REV-996161,ADDR-996161,FALSE
INV-0996162-D854,ORD-0996162-093C,CUST-491184-697B,INV-2026-996162,2024-11-30 20:23:34,2024-12-30 20:23:34,2024-12-10 20:23:34,793.4,63.47,0.00,0.00,856.87,Paid,ACH,Net 30,USD,2024,11,GL-REV-996162,ADDR-996162,FALSE
INV-0996163-44B6,ORD-0996163-90E1,CUST-393517-7FA9,INV-2026-996163,2025-08-07 00:34:17,2025-09-06 00:34:17,2025-08-17 00:34:17,667.93,53.43,0.00,0.00,721.36,Paid,ACH,Net 30,USD,2025,08,GL-REV-996163,ADDR-996163,FALSE
INV-0996164-98DA,ORD-0996164-A1C1,CUST-492709-6A4F,INV-2026-996164,2025-04-21 22:18:25,2025-05-21 22:18:25,,650.55,52.04,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,04,GL-REV-996164,ADDR-996164,FALSE
INV-0996165-FA3E,ORD-0996165-7E80,CUST-330788-C78E,INV-2026-996165,2025-01-22 00:37:02,2025-02-21 00:37:02,,669.13,53.53,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,01,GL-REV-996165,ADDR-996165,FALSE
INV-0996166-DE83,ORD-0996166-E692,CUST-207226-5246,INV-2026-996166,2025-12-17 09:43:39,2026-01-16 09:43:39,2025-12-27 09:43:39,130.16,10.41,0.00,0.00,140.57,Paid,ACH,Net 30,USD,2025,12,GL-REV-996166,ADDR-996166,FALSE
INV-0996167-B088,ORD-0996167-17DD,CUST-291766-7276,INV-2026-996167,2024-08-23 14:23:14,2024-09-22 14:23:14,,1191.71,95.34,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,08,GL-REV-996167,ADDR-996167,FALSE
INV-0996168-9828,ORD-0996168-EF38,CUST-188400-3492,INV-2026-996168,2025-11-27 18:10:13,2025-12-27 18:10:13,,568.46,45.48,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,11,GL-REV-996168,ADDR-996168,FALSE
INV-0996169-5908,ORD-0996169-98C5,CUST-436404-14B4,INV-2026-996169,2026-06-07 02:20:41,2026-07-07 02:20:41,,1228.46,98.28,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,06,GL-REV-996169,ADDR-996169,FALSE
INV-0996170-579E,ORD-0996170-CAFB,CUST-223605-7C42,INV-2026-996170,2025-01-25 09:38:26,2025-02-24 09:38:26,2025-02-04 09:38:26,527.12,42.17,0.00,0.00,569.29,Paid,ACH,Net 30,USD,2025,01,GL-REV-996170,ADDR-996170,FALSE
INV-0996171-976E,ORD-0996171-1E44,CUST-234538-D738,INV-2026-996171,2024-09-28 04:21:35,2024-10-28 04:21:35,,1204.81,96.38,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,09,GL-REV-996171,ADDR-996171,FALSE
INV-0996172-634A,ORD-0996172-48ED,CUST-305877-39DE,INV-2026-996172,2026-01-18 05:23:58,2026-02-17 05:23:58,2026-01-28 05:23:58,1086.46,86.92,0.00,0.00,1173.38,Paid,ACH,Net 30,USD,2026,01,GL-REV-996172,ADDR-996172,FALSE
INV-0996173-9A86,ORD-0996173-B469,CUST-323256-1F96,INV-2026-996173,2026-03-08 21:26:51,2026-04-07 21:26:51,,274.77,21.98,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,03,GL-REV-996173,ADDR-996173,FALSE
INV-0996174-4F48,ORD-0996174-A9B8,CUST-432639-DBBD,INV-2026-996174,2024-10-25 12:20:42,2024-11-24 12:20:42,2024-11-04 12:20:42,695.61,55.65,0.00,0.00,751.26,Paid,ACH,Net 30,USD,2024,10,GL-REV-996174,ADDR-996174,FALSE
INV-0996175-0B42,ORD-0996175-0FA3,CUST-118871-30D0,INV-2026-996175,2025-08-07 20:23:33,2025-09-06 20:23:33,,1091.56,87.32,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,08,GL-REV-996175,ADDR-996175,FALSE
INV-0996176-6E2E,ORD-0996176-D36D,CUST-201430-C33E,INV-2026-996176,2025-08-15 18:21:50,2025-09-14 18:21:50,2025-08-25 18:21:50,338.16,27.05,0.00,0.00,365.21,Paid,ACH,Net 30,USD,2025,08,GL-REV-996176,ADDR-996176,FALSE
INV-0996177-BE77,ORD-0996177-B095,CUST-099567-2ACC,INV-2026-996177,2025-12-30 09:15:32,2026-01-29 09:15:32,2026-01-09 09:15:32,862.48,69.0,0.00,0.00,931.48,Paid,ACH,Net 30,USD,2025,12,GL-REV-996177,ADDR-996177,FALSE
INV-0996178-A160,ORD-0996178-6883,CUST-334300-1ACB,INV-2026-996178,2026-02-27 22:25:01,2026-03-29 22:25:01,2026-03-09 22:25:01,663.95,53.12,0.00,0.00,717.07,Paid,ACH,Net 30,USD,2026,02,GL-REV-996178,ADDR-996178,FALSE
INV-0996179-2960,ORD-0996179-ACA2,CUST-420158-BCB3,INV-2026-996179,2025-09-21 07:16:32,2025-10-21 07:16:32,2025-10-01 07:16:32,454.74,36.38,0.00,0.00,491.12,Paid,ACH,Net 30,USD,2025,09,GL-REV-996179,ADDR-996179,FALSE
INV-0996180-03FA,ORD-0996180-A21E,CUST-075491-839B,INV-2026-996180,2025-06-10 17:48:22,2025-07-10 17:48:22,,238.54,19.08,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,06,GL-REV-996180,ADDR-996180,FALSE
INV-0996181-D716,ORD-0996181-F77E,CUST-222256-6FBC,INV-2026-996181,2025-08-08 14:20:42,2025-09-07 14:20:42,2025-08-18 14:20:42,194.33,15.55,0.00,0.00,209.88,Paid,ACH,Net 30,USD,2025,08,GL-REV-996181,ADDR-996181,FALSE
INV-0996182-5FAA,ORD-0996182-30D9,CUST-420690-5107,INV-2026-996182,2025-05-13 03:09:54,2025-06-12 03:09:54,,1065.68,85.25,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,05,GL-REV-996182,ADDR-996182,FALSE
INV-0996183-2EF9,ORD-0996183-32B3,CUST-330699-64C4,INV-2026-996183,2025-08-20 13:30:39,2025-09-19 13:30:39,,736.56,58.92,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,08,GL-REV-996183,ADDR-996183,FALSE
